id,tema,pregunta,a,b,c,d,correcta,ref
85,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 85 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
86,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 86 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
87,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 87 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
88,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 88 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
89,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 89 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
90,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 90 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
91,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 91 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
92,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 92 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
93,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 93 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
94,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 94 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
95,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 95 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
96,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 96 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
97,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 97 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
98,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 98 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
99,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 99 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
100,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 100 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
101,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 101 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
102,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 102 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
103,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 103 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
104,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 104 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
105,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 105 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
106,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 106 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
107,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 107 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
108,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 108 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
109,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 109 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
110,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 110 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
111,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 111 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
112,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 112 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
113,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 113 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
114,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 114 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
115,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 115 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
116,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 116 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
117,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 117 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
118,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 118 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
119,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 119 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
120,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 120 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
121,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 121 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
122,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 122 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
123,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 123 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
124,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 124 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
125,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 125 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
126,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 126 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
127,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 127 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
128,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 128 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
129,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 129 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
130,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 130 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
131,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 131 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
132,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 132 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
133,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 133 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
134,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 134 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
135,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 135 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
136,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 136 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
137,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 137 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
138,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 138 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
139,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 139 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
140,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 140 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
141,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 141 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
142,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 142 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
143,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 143 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
144,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 144 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
145,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 145 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
146,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 146 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
147,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 147 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
148,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 148 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
149,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 149 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
150,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 150 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
151,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 151 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
152,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 152 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
153,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 153 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
154,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 154 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
155,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 155 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
156,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 156 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
157,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 157 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
158,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 158 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
159,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 159 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
160,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 160 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
161,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 161 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
162,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 162 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
163,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 163 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
164,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 164 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
165,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 165 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
166,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 166 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
167,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 167 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
168,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 168 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
